                   0                   1                 4.5                 3.3                3.73
                   1                   4                   3                 4.2                3.52
                   2                   4                 3.5                 3.5                3.42
                   3                   2                 3.5                 3.8                3.46
                   4                   5                 4.5                 3.8                3.51
                   5                   5                   2                 3.5                3.54
                   6                   5                   3                 3.2                 3.4
                   7                   2                 3.5                 3.2                3.35
                   8                   2                 2.5                 3.7                3.64
                   9                   5                 3.5                 3.3                3.37
                  10                   3                   3                 2.5                3.48
                  11                   2                 3.5                   4                3.75
                  12                   6                 3.5                 3.9                3.44
                  13                   5                   4                 3.8                3.47
                  14                   2                 3.5                 2.8                3.57
                  15                   6                   3                 3.6                3.35
                  16                   6                   3                 2.7                3.27
                  17                   6                 3.5                 4.2                3.52
                  18                   5                   4                 4.2                3.73
                  19                   1                 3.5                 3.2                 3.4
                  20                   1                   3                 4.2                3.17
                  21                   3                 2.5                 3.1                3.66
                  22                   4                 3.5                 3.8                3.74
                  23                   4                   3                 4.5                3.38
                  24                   1                   3                 2.5                 3.4
                  25                   1                   6                 3.1                3.77
                  26                   5                 2.5                 3.7                3.59
                  27                   6                 3.5                   4                3.22
                  28                   2                 1.5                   3                3.75
                  29                   4                   1                 3.4                3.54
                  30                   1                   6                 3.1                3.59
                  31                   5                   5                 4.1                3.41
                  32                   3                 4.5                 3.3                3.58
                  33                   2                 5.5                 3.8                3.42
                  34                   3                 3.5                 3.2                 3.6
                  35                   2                 2.5                 4.2                3.31
                  36                   2                 2.5                   3                3.36
                  37                   3                 2.5                   4                3.48
                  38                   1                 2.5                 3.1                3.57
                  39                   6                   2                 2.1                3.38
                  40                   5                   2                 3.4                3.33
                  41                   2                   6                 3.7                3.68
                  42                   4                 3.5                 4.2                3.29
                  43                   5                   5                 2.7                3.45
                  44                   4                 5.5                   3                3.75
                  45                   2                 3.5                 3.9                3.82
                  46                   3                   3                 4.6                3.65
                  47                   6                 3.5                 3.5                3.48
                  48                   1                   3                   4                3.45
                  49                   3                 2.5                 3.1                3.33
                  50                   2                   3                 3.3                3.71
                  51                   2                 1.5                 3.9                3.53
                  52                   5                 4.5                 3.7                3.73
                  53                   1                   3                 3.6                 3.8
                  54                   4                   5                 3.4                3.07
                  55                   6                   5                   3                3.47
                  56                   1                   4                 3.1                3.69
                  57                   6                 1.5                 3.2                3.52
                  58                   1                   6                 3.2                 3.5
                  59                   6                 2.5                 4.3                3.38
                  60                   3                   2                 3.1                3.47
                  61                   4                   5                 3.4                3.49
                  62                   2                 3.5                 2.7                3.23
                  63                   3                 3.5                 3.6                3.62
                  64                   3                 2.5                 3.7                3.34
                  65                   4                   3                 2.9                3.48
                  66                   2                   4                 2.7                3.53
                  67                   4                 4.5                 3.8                3.53
                  68                   3                 3.5                 2.9                 3.5
                  69                   5                   4                 3.2                 3.4
                  70                   4                   4                 3.3                3.67
                  71                   3                 3.5                 3.5                3.64
                  72                   6                   4                 3.6                3.26
                  73                   3                 5.5                   3                3.59
                  74                   6                 2.5                 2.6                3.67
                  75                   4                 3.5                 4.4                3.54
                  76                   5                 3.5                 3.6                3.31
                  77                   5                 2.5                 2.8                3.58
                  78                   2                   3                 4.2                3.42
                  79                   6                   3                 3.7                3.68
                  80                   5                   3                 4.3                3.34
                  81                   2                 3.5                 2.7                3.28
                  82                   4                 3.5                 4.5                 3.5
                  83                   2                   5                 2.6                3.66
                  84                   4                 3.5                 2.8                3.51
                  85                   6                   3                 3.8                3.22
                  86                   4                   4                 3.5                3.34
                  87                   3                 1.5                 3.6                3.58
                  88                   2                 4.5                 3.8                3.36
                  89                   2                 2.5                 3.6                3.63
                  90                   5                 5.5                 3.2                 3.7
                  91                   6                   6                 3.6                3.29
                  92                   5                   6                 3.7                3.37
                  93                   1                   4                 3.3                3.46
                  94                   3                   5                 3.6                3.23
                  95                   5                 3.5                 3.2                3.29
                  96                   4                 2.5                 2.6                3.56
                  97                   6                   4                 3.5                3.45
                  98                   1                   4                 3.4                3.42
                  99                   3                   3                   3                3.68
                 100                   6                 4.5                 3.7                3.57
                 101                   6                 2.5                 3.8                3.53
                 102                   4                 5.5                 3.5                3.41
                 103                   1                   4                 3.4                3.37
                 104                   6                   5                 2.9                3.49
                 105                   6                 3.5                 3.8                 3.5
                 106                   3                 2.5                 4.2                3.38
                 107                   4                   3                 3.1                3.41
                 108                   5                 3.5                 3.9                3.66
                 109                   1                   3                 3.4                3.62
                 110                   4                   4                 3.1                3.62
                 111                   2                   3                 3.3                3.53
                 112                   3                 2.5                 3.3                3.39
                 113                   2                 3.5                 3.1                3.55
                 114                   6                 4.5                 3.7                3.37
                 115                   6                 3.5                 3.3                3.42
                 116                   5                 4.5                 3.9                3.67
                 117                   5                   3                 3.1                3.48
                 118                   5                   5                   4                3.48
                 119                   1                   4                 3.5                3.65
                 120                   4                   3                 2.5                3.64
                 121                   6                   6                 3.6                3.64
                 122                   3                 2.5                   3                 3.6
                 123                   3                   2                 3.6                3.56
                 124                   6                 1.5                 3.6                3.46
                 125                   6                 3.5                   4                 3.7
                 126                   4                 2.5                 4.3                3.58
                 127                   6                   2                 4.1                3.53
                 128                   3                 1.5                 3.2                3.54
                 129                   6                   6                   3                3.62
                 130                   5                 2.5                 4.6                3.73
                 131                   4                   2                 3.2                3.59
                 132                   5                   5                 3.9                3.05
                 133                   4                   5                 3.7                3.38
                 134                   1                 3.5                 3.6                3.56
                 135                   1                 2.5                 2.9                3.51
                 136                   2                   3                 3.3                 3.7
                 137                   5                   3                 3.5                3.34
                 138                   6                 5.5                 3.3                3.74
                 139                   2                 3.5                 2.8                 3.3
                 140                   6                   5                 3.8                3.87
                 141                   5                 1.5                   4                 3.3
                 142                   5                 2.5                 2.2                3.54
                 143                   3                 2.5                 4.4                3.44
                 144                   1                 2.5                 3.1                3.46
                 145                   5                   5                 3.2                3.44
                 146                   5                   4                 3.7                3.32
                 147                   1                   3                 3.5                3.59
                 148                   5                   3                 3.8                3.53
                 149                   4                 2.5                 2.9                3.39
                 150                   2                   3                 3.2                3.56
                 151                   6                   4                 2.4                3.49
                 152                   5                   3                 4.2                 3.6
                 153                   3                   5                 2.5                3.51
                 154                   4                   2                 3.2                3.71
                 155                   3                   4                 3.4                3.43
                 156                   4                   4                 3.5                3.26
                 157                   2                   2                 2.6                3.72
                 158                   6                 3.5                 4.2                3.49
