0.51213 1.08591 -1.01616 -22.2757 
0.159509 1.41215 -0.958285 0.93902 
1.78375 -5.27647 0.566654 0.352744 
0.0707931 -0.115693 -0.46574 -7.07278 
-3.23164 -1.141 -2.10153 2.53631 
3.10358 -0.162156 6.81302 -2.80122 
-0.443536 -7.95419 0.0661411 0.511265 
0.244316 0.718722 0.300522 -0.126292 
-0.764757 13.8209 -1.14383 0.823733 
0.684101 0.83594 -2.88952 3.87604 
-0.52792 -0.100639 -1.11899 -0.598679 
0.321224 -0.340626 -0.5351 -3.42668 
1.11347 0.463181 0.582345 -2.73484 
0.152628 27.8223 -0.960573 -12.4831 
0.419998 313.506 1.98496 -1.95005 
0.49576 -0.452008 -7.25844 -1.26472 
-0.468298 -2.98798 0.662597 1.13435 
-2.79983 -0.347253 0.0887096 -0.297541 
4.8231 5.10941 1.72089 1.01704 
2.09921 -1.15982 -0.208717 4.41865 
-0.630206 0.544125 69.5451 -0.53144 
159.252 0.170682 0.122663 1.55375 
-1.82674 0.0403858 -1.16159 2.13465 
-0.479331 -0.31754 -0.447208 -0.226804 
-0.248848 -2.12813 1.44659 -0.0399805 
2.32198 -0.263672 1.77284 8.12116 
0.270868 1.96092 -0.0463538 -0.992904 
0.411231 3.2863 2.2524 -0.852014 
17.5321 0.273338 -0.310172 -2.35917 
9.76087 0.822401 2.1464 -0.787468 
-0.817499 1.6971 -1.47565 1.51143 
-0.440349 -0.189323 2.48245 0.67212 
-2.4375 0.474275 -0.254201 -1.21517 
0.590565 -3.00009 19.7169 -1.3468 
-4.22676 -1.65641 0.091193 3.75594 
-0.529733 -6.13959 -2.61956 22.3441 
0.098929 -0.712817 -2.51918 -2.03415 
0.529779 -0.315801 -0.450739 -2.87144 
0.33342 -1.17831 -1.88562 1.03324 
-4.54977 -0.148548 -0.591942 -0.219527 
1.68833 0.355259 -0.559499 -3.47606 
6.13006 0.621419 -1.14508 -0.302831 
6.86789 0.722819 -8.22009 -0.734712 
-0.000359928 -0.117142 2.11535 -0.0299152 
0.133872 -1.18244 12.0608 4.30754 
0.273919 0.255129 -0.542524 69.1531 
1.06842 -3.32129 0.696005 -1.05006 
3.12841 1.55761 0.702595 -1.47085 
2.65337 2.92743 -0.0321614 -15.2075 
14.249 -13.3683 0.371681 -0.711193 
-2.44839 -3.46675 -5.05498 -1.45227 
2.29629 4.60961 0.31203 -2.26734 
-0.0630706 -10.748 -18.4653 -5.24202 
-1.0505 0.602056 0.958059 -40.3587 
-0.121967 0.078132 -0.0975466 0.00709788 
0.323683 9.31279 -2.99993 3.31008 
-5.29456 0.455324 3.22734 -1.33337 
0.255218 0.456404 -0.353498 -0.158719 
-0.371925 1.87684 -2.86315 2.83233 
0.681324 0.878583 -1.31276 1.22992 
-0.203219 -0.910433 1.25445 -1.48025 
2.29216 -2.16047 -4.04268 -43.8074 
3.8479 1.62733 -0.431907 -0.464256 
2.61456 -1.61608 -2.11347 -9.24419 
-1.82724 -1.33581 1.58071 2.5539 
-0.0454718 0.389325 -0.434242 -1.25329 
-1.0971 -0.967731 1.94618 -0.582692 
-0.858604 0.641068 2.54765 0.473545 
-0.0627704 0.652189 1.8823 0.399328 
-1.21334 -13.5785 -1.49416 -1.04473 
-1.07784 -2.30732 -0.286855 0.270656 
0.094763 -0.685784 -0.488026 -10.4538 
-0.699259 -0.230965 -1.90508 15.1667 
-0.561832 -1.46444 0.678757 -0.517874 
0.184233 -1.73087 -0.148341 3.00286 
3.14156 3.43531 3.05215 -3.1562 
2.64663 -0.395025 -0.372041 3.66405 
-1.83129 1.67415 -2.23522 0.568694 
-1.02188 0.923725 0.431052 -2.45856 
-0.604861 1.70689 17.3268 -1.53745 
3.81583 -3.90973 1.71821 1.01476 
-9.76323 -7.55033 -0.526386 -9.91266 
51.6454 -1.00782 -0.18541 -0.295215 
-0.981008 -0.249108 4.91428 16.2476 
1.78582 -0.85311 -40.7863 -0.588182 
1.39119 -0.31424 -2.05302 -10.3158 
1.81429 -1.1584 -0.615843 0.652215 
-1.33987 -18.4316 -1.48614 0.0486145 
-3.60407 -0.850857 0.805606 -3.47673 
0.0291342 -0.434892 -0.0204594 3.61444 
-1.2081 -5.55919 -0.482516 5.41955 
-1.10088 1.17445 -0.0990805 -3.68206 
0.449051 -0.307906 1.44136 0.265753 
-0.544137 2.22871 -2.76995 0.397649 
206.593 -0.167142 2.44915 16.8329 
1.27458 2.01677 0.162886 1.13493 
0.626921 0.183411 -0.541493 -0.124449 
-2.48274 0.201365 -0.334851 -3.05981 
0.343617 1.02245 0.450669 1.00874 
2.76782 -12.7788 1.71197 0.499537 
1.86754 -0.682951 0.399893 1.77759 
3.63076 0.286346 -0.597385 1.96209 
-0.634644 -0.00365318 0.80013 0.948289 
