12.9798 0
12.8762 0.103643
12.6731 0.211685
14.0532 1.38822
14.8587 1.34355
14.7161 1.10625
15.1982 1.05196
15.4721 0.95129
15.6651 0.86087
15.3837 0.81979
15.2426 0.754823
15.2094 0.689856
15.2746 0.637918
15.0731 0.624027
14.8768 0.613212
14.8958 0.573922
15.1395 0.591641
15.3273 0.588563
15.2794 0.558786
15.2103 0.534591
15.2758 0.512699
15.3146 0.490372
15.1519 0.495999
15.1488 0.474893
15.304 0.481224
15.2514 0.465327
15.2401 0.447904
15.2473 0.431671
15.2397 0.41659
15.1609 0.410104
15.173 0.396839
15.1685 0.384263
15.1763 0.372519
15.1693 0.361465
15.1192 0.354536
15.0912 0.345683
15.1049 0.336488
15.0761 0.328772
15.0935 0.320701
15.0936 0.312581
15.087 0.304934
15.0491 0.299987
15.0239 0.294006
15.0058 0.287818
15.0176 0.281598
14.8912 0.303054
14.8295 0.302888
14.7924 0.298822
14.8677 0.30219
14.9189 0.300485
15.0608 0.326914
15.0145 0.323891
15.0741 0.323275
15.0489 0.318236
15.0478 0.312398
15.0019 0.310188
14.9824 0.305323
14.9891 0.300088
14.9819 0.295045
15.0588 0.300098
15.0419 0.295619
15.0686 0.292031
15.089 0.288084
15.0489 0.28638
15.0203 0.28338
14.9998 0.279805
15.0186 0.276238
14.9946 0.273203
15.0388 0.272818
14.9889 0.273485
15.028 0.272428
15.0498 0.269498
15.0411 0.265921
15.0901 0.266836
15.0823 0.263368
15.0739 0.260016
15.0935 0.257363
15.0809 0.254354
15.0919 0.251351
15.0525 0.251295
15.0087 0.252008
14.9733 0.251423
14.9632 0.24858
14.9884 0.246892
14.9804 0.244102
14.9747 0.241312
14.9774 0.238537
14.9906 0.23618
15.0048 0.233942
15.0347 0.233252
15.0553 0.23159
15.0689 0.229461
15.0618 0.22709
15.0835 0.225713
15.0961 0.22368
15.1209 0.22272
15.1011 0.2213
15.129 0.220804
15.1377 0.218735
15.1531 0.217082
