5.79602 0
4.83995 0.956062
4.92149 0.557972
4.64789 0.480126
4.78871 0.39767
4.98968 0.381859
5.2684 0.426425
5.43321 0.404404
5.61349 0.399623
5.51021 0.372056
5.37604 0.362297
5.36251 0.331007
5.33392 0.305821
5.22917 0.301894
5.17909 0.285475
5.17788 0.26704
5.23607 0.2575
5.24824 0.243078
5.22184 0.23144
5.21756 0.219605
5.2396 0.210045
5.21342 0.201974
5.20718 0.193094
5.18252 0.18651
5.21595 0.181991
5.17921 0.17867
5.14191 0.175925
5.20476 0.1808
5.2589 0.182664
5.27507 0.177209
5.25946 0.172107
5.20953 0.173961
5.21102 0.168614
5.20403 0.163729
5.20787 0.159028
5.212 0.154603
5.18764 0.152327
5.19641 0.148523
5.19051 0.144785
5.17409 0.142071
5.16092 0.139188
5.12917 0.139493
5.12053 0.136484
5.16542 0.140699
5.15025 0.138371
5.18829 0.140573
5.20148 0.138181
5.20879 0.135469
5.26196 0.142935
5.26433 0.140067
5.27366 0.137609
5.26689 0.135107
5.2635 0.132576
5.29056 0.132882
5.3041 0.131144
5.30123 0.128813
5.29805 0.126573
5.27396 0.126682
5.30342 0.127952
5.3199 0.126877
5.31451 0.124896
5.32113 0.123043
5.33827 0.122282
5.33189 0.120525
5.34542 0.119425
5.33141 0.118433
5.30845 0.11889
5.33081 0.119244
5.3248 0.117657
5.31532 0.116351
5.31881 0.114754
5.32554 0.113349
5.31875 0.111991
5.31081 0.110752
5.31531 0.109358
5.30114 0.108836
5.29989 0.107421
5.30681 0.10626
5.32411 0.106323
5.35439 0.109264
5.37451 0.109767
5.37197 0.10845
5.37434 0.107162
5.38695 0.106627
5.39499 0.105671
5.39593 0.10444
5.39191 0.103311
5.38152 0.102657
5.37097 0.102044
5.36857 0.100932
5.37273 0.0999037
5.36766 0.0989418
5.35983 0.098185
5.37733 0.0986978
5.38283 0.0978085
5.41715 0.102689
5.40384 0.102493
5.4 0.101514
5.40583 0.100653
5.4053 0.0996425
