6.52488 0
6.2566 0.26828
5.86673 0.419504
5.69299 0.343772
5.54007 0.307067
5.65989 0.277879
5.64069 0.235634
5.46954 0.266334
5.36749 0.256097
5.42248 0.235568
5.42186 0.21308
5.33053 0.214891
5.37749 0.203174
5.35853 0.189056
5.38506 0.17799
5.2704 0.202154
5.32436 0.197409
5.36314 0.190114
5.29951 0.190752
5.27622 0.182457
5.35198 0.189366
5.38751 0.184016
5.40112 0.17636
5.35559 0.174885
5.33235 0.169345
5.33708 0.16277
5.36805 0.159658
5.32049 0.161031
5.3592 0.160128
5.38652 0.157092
5.38806 0.151948
5.37581 0.147632
5.41116 0.147391
5.39806 0.143589
5.37994 0.140598
5.38522 0.136739
5.36194 0.135013
5.34631 0.13234
5.38089 0.13346
5.37217 0.130372
5.37364 0.127161
5.38687 0.1248
5.37817 0.122174
5.40042 0.121421
5.42653 0.12153
5.4079 0.120311
5.40927 0.117731
5.42036 0.115785
5.4181 0.11342
5.42502 0.111343
5.42344 0.10915
5.44298 0.108799
5.42512 0.10821
5.40997 0.107263
5.42982 0.107149
5.42949 0.105219
5.43654 0.103596
5.44814 0.102454
5.42963 0.102389
5.42574 0.100744
5.4165 0.0995079
5.40853 0.0982143
5.41926 0.0972368
5.42225 0.0957521
5.41666 0.0944331
5.40576 0.0936279
5.40939 0.0922916
5.39432 0.0921648
5.41117 0.0923678
5.41235 0.0910464
5.41262 0.0897553
5.41905 0.0887333
5.41494 0.0876057
5.43619 0.0889895
5.44515 0.0882508
5.44928 0.0871795
5.43797 0.0867801
5.42392 0.086804
5.41147 0.086598
5.40583 0.0856943
5.40449 0.0846405
5.42036 0.0850949
5.43328 0.0850506
5.42627 0.0843241
5.42878 0.0833641
5.4373 0.0828281
5.43965 0.0819042
5.44375 0.0810717
5.43157 0.081075
5.43125 0.0801697
5.43795 0.0795667
5.44805 0.0793415
5.43862 0.079048
5.426 0.0792142
5.43701 0.0791449
5.44765 0.0790362
5.44984 0.0782479
5.44799 0.0774674
5.44539 0.0767251
5.42917 0.0776661
