           0    0.502013    0.502013           0
           1    0.498723    0.500368  0.00116335
           2    0.494642    0.498459  0.00174072
           3    0.500113    0.498873  0.00135376
           4    0.502313    0.499561  0.00124562
           5    0.497549    0.499225   0.0010822
           6    0.501198    0.499507 0.000963575
           7    0.498396    0.499368 0.000853088
           8    0.497322    0.499141 0.000788016
           9    0.504988    0.499726 0.000900405
          10    0.498266    0.499593 0.000828275
          11     0.50337    0.499908 0.000816881
          12    0.506338    0.500402   0.0008913
          13    0.500805    0.500431   0.0008281
          14    0.498229    0.500284 0.000785797
          15    0.505466    0.500608 0.000800654
          16    0.503937    0.500804 0.000777135
          17    0.501501    0.500843 0.000734925
          18    0.500967    0.500849 0.000696274
          19    0.495467     0.50058 0.000711573
          20    0.499909    0.500548 0.000678406
          21    0.497247    0.500398 0.000663954
          22    0.496786    0.500241 0.000653398
          23    0.503139    0.500362 0.000637234
          24    0.498384    0.500283 0.000616638
          25    0.497616     0.50018 0.000601388
          26     0.49795    0.500098 0.000584761
          27    0.500868    0.500125 0.000564523
          28    0.501468    0.500171 0.000546954
          29    0.495612    0.500019  0.00054943
          30    0.495613    0.499877 0.000549786
          31    0.497984    0.499818 0.000535777
          32    0.499673    0.499814  0.00051956
          33    0.503402    0.499919 0.000514883
          34    0.499051    0.499894 0.000500769
          35    0.499999    0.499897 0.000486867
          36    0.501645    0.499945 0.000475994
          37    0.500146     0.49995 0.000463498
          38    0.498292    0.499907 0.000453558
          39    0.502133    0.499963 0.000445619
          40      0.4992    0.499944 0.000435138
          41    0.499734    0.499939 0.000424807
          42    0.496246    0.499854 0.000423521
          43    0.496147    0.499769  0.00042219
          44    0.503353    0.499849 0.000420251
          45    0.500208    0.499857 0.000411188
          46     0.49814     0.49982 0.000404059
          47    0.497576    0.499773 0.000398337
          48    0.501548     0.49981  0.00039185
          49    0.505901    0.499931 0.000402505
          50    0.498744    0.499908 0.000395286
          51    0.497258    0.499857 0.000390956
          52    0.501192    0.499882  0.00038439
          53    0.498365    0.499854 0.000378298
          54    0.502408    0.499901 0.000374257
          55    0.498266    0.499872 0.000368711
          56    0.500084    0.499875 0.000362261
          57    0.501701    0.499907  0.00035738
          58    0.500589    0.499918  0.00035151
          59    0.495839     0.49985 0.000352164
          60    0.500047    0.499854 0.000346405
          61    0.500395    0.499862 0.000340928
          62    0.495284     0.49979 0.000343173
          63    0.503815    0.499853 0.000343527
          64     0.50166     0.49988 0.000339366
          65    0.499244    0.499871 0.000334361
          66    0.502162    0.499905 0.000331115
          67    0.503659     0.49996 0.000330817
          68    0.499088    0.499947 0.000326263
          69    0.497089    0.499907 0.000324148
          70    0.501893    0.499935 0.000320788
          71    0.499997    0.499935 0.000316334
          72    0.494215    0.499857 0.000321559
          73    0.498148    0.499834 0.000318042
          74     0.49848    0.499816 0.000314313
          75    0.499045    0.499806 0.000310341
          76    0.496973    0.499769 0.000308483
          77    0.500845    0.499783 0.000304837
          78    0.504692    0.499845 0.000307247
          79    0.499645    0.499842 0.000303417
          80    0.496874    0.499806 0.000301876
          81    0.502144    0.499834 0.000299538
          82    0.501694    0.499857 0.000296766
          83    0.504187    0.499908 0.000297678
          84    0.498943    0.499897 0.000294392
          85    0.497975    0.499875 0.000291816
          86    0.500377     0.49988 0.000288519
          87    0.499052    0.499871 0.000285393
          88    0.505046    0.499929 0.000288048
          89    0.504272    0.499977 0.000288862
          90    0.501991    0.499999 0.000286534
          91    0.502534    0.500027 0.000284741
          92    0.503524    0.500065 0.000284151
          93    0.498499    0.500048 0.000281616
          94    0.500976    0.500058 0.000278821
          95    0.497375     0.50003 0.000277313
          96    0.500825    0.500038 0.000274576
          97    0.499884    0.500036 0.000271778
          98    0.497594    0.500012 0.000270151
          99    0.499696    0.500009 0.000267467
